"id","sequence_id","name","email","website_link","business_hours","state","timezone","sales_summary","status","current_step","last_step_sent_at","next_send_at","sent_at","replied_at","thread_id","error_log","bounce_type","created_at","updated_at","link","client_id","reply_count"
"27501483-c268-40f9-ab88-7574508a3de9","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Operation Green - Bozeman","invoice.operationgreen406@gmail.com",,"Mon 2pm–8pm, Tue–Sun 12pm–8pm","Montana","America/Denver","Operation Green in Bozeman has been serving recreational and medical cannabis customers since 2017, offering a curated selection of high-quality flower and various products like diamonds, edibles, and cartridges. The dispensary emphasizes affordability and quality, positioning itself as a local gem in the cannabis market.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:45.199Z""","https://www.leafly.com/dispensary-info/operation-green",,"0"
"277a967f-82eb-48a7-9e46-cdb7f0a0eb0e","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Chief","chiefcannabismt@gmail.com",,"Closed","Montana","America/Denver","Chief is a cannabis dispensary that offers a wide range of products including beverages, edibles, flower, concentrates, cartridges, topicals, and herbal tinctures. The emphasis on a 'Cannabis Boutique' suggests a curated selection aimed at enhancing the customer experience. While the listing highlights quality and variety, it lacks explicit references to sustainability or local production.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:29.374Z""","https://www.leafly.com/dispensary-info/chief-74bea",,"0"
"27c9b907-d982-4a53-9198-316088f0b348","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Planted Provisioning - Medical","whitmorelake@plantedprovisioning.com",,"Daily 9am–9pm","Michigan","America/Detroit","Planted Provisioning is a cannabis retailer that emphasizes education, sustainability, and community engagement. The dispensary offers a curated selection of premium products in a welcoming environment, aiming to redefine the cannabis shopping experience and foster meaningful connections between people and cannabis.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:46.202Z""","https://www.leafly.com/dispensary-info/planted-provisioning",,"0"
"27fc876d-539d-462a-833f-644a133379a6","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Catalyst - Normandie","normandie@catalystcannabis.co",,"Daily 9am–9:30pm","California","America/Los_Angeles","Catalyst Cannabis Normandie operates as a prominent cannabis retail location in South Los Angeles, emphasizing a community-oriented approach and a diverse selection of top cannabis brands. The dispensary aims to provide a quality customer experience while promoting accessibility and support for local and veteran customers.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:28.752Z""","https://www.leafly.com/dispensary-info/catalyst-normandie",,"0"
"2867a8e7-516d-4a49-8d26-12ecb9039f72","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Catalyst - El Monte","elmonte@catalystcannabis.co",,"Daily 9am–9:30pm","California","America/Los_Angeles","Catalyst Cannabis El Monte emphasizes its role as a preferred dispensary by focusing on customer experience and offering a curated selection of top cannabis brands. The business promotes a community-oriented approach, highlighting its commitment to supporting reputable brands while providing quality products at competitive prices.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:28.286Z""","https://www.leafly.com/dispensary-info/catalyst-el-monte",,"0"
"2918eee4-f838-4954-ad6e-2d2c10e98476","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Happy Times Cannabis Co.","hsingh@happytimescannabis.com",,"Daily 10am–10pm","New York","America/New_York","Happy Times Cannabis Co. is a cannabis dispensary located in Cheektowaga, NY, that emphasizes a curated selection of high-quality products and a welcoming customer experience. The shop promotes wellness through its range of offerings, including popular brands and unique strains, while also highlighting its commitment to community service and inclusivity.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:35.953Z""","https://www.leafly.com/dispensary-info/happy-times-cannabis-co",,"0"
"29907c86-b15b-43c1-8a55-50559ce2a4ad","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Medusa Farms - Recreational","brandie@medusafarms.com",,"Daily 8am–9pm","Arizona","America/Phoenix","Medusa Farms is a locally owned cannabis dispensary in Kingman that emphasizes community engagement and premium product offerings. Their spacious 5,000 sq. ft. storefront provides a curated experience with knowledgeable staff, referred to as Ganja Guides, who assist customers in exploring high-quality cannabis strains.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:42.704Z""","https://www.leafly.com/dispensary-info/medusa-farms---recreational",,"0"
"29ac2418-6b82-40b6-82f1-e5db5bd0bc16","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Queens Cannabis Co. - 56th Street","queenscannabis56@gmail.com",,"Daily 9am–11pm","British Columbia","America/Vancouver","Queens Cannabis Co. positions itself as a premium cannabis dispensary in Tsawwassen, focusing on locally-grown products and a curated selection of flower, concentrates, and edibles. The emphasis on customer experience is highlighted through their free delivery service and commitment to serving the community. Their approach suggests a blend of quality and accessibility, appealing to those who appreciate cannabis as part of a lifestyle.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:47.073Z""","https://www.leafly.com/cannabis-store/queens-cannabis-56th-street",,"0"
"29c5252c-cd1a-4959-a225-8f19063e4d44","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Cannabiz Experience","rweinger@cannabizx.com",,"Mon–Sat 9am–9pm, Sun 9am–8pm","Oregon","America/Los_Angeles","Cannabiz Experience offers a distinctive cannabis shopping adventure in the Rogue Valley, emphasizing personalized interactions and an inviting atmosphere. The dispensary focuses on education and information regarding both recreational and medicinal cannabis, positioning itself as a trusted resource for the community.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:27.753Z""","https://www.leafly.com/dispensary-info/cannabiz-experience",,"0"
"29e39433-5922-47f3-96f5-1217e7956952","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Bloominati Cannabis - Forest Grove","bloominaticannabisfg@yahoo.com",,"Daily 8am–10pm","Oregon","America/Los_Angeles","Bloominati Cannabis - Forest Grove offers a diverse selection of cannabis products aimed at catering to a broad customer base. The dispensary emphasizes accessibility with ADA compliance and provides discounts for veterans, reflecting a commitment to inclusivity. However, the listing lacks strong cues of sustainability, authenticity, or premium positioning that would resonate with a design-forward, eco-conscious clientele.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:26.381Z""","https://www.leafly.com/dispensary-info/bloominati-cannabis---forest-grove-",,"0"
"29e4f02e-433f-4557-a186-33bf5482bf2c","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","WeedAgain - Eugene","weedagaineugene@gmail.com",,"Daily 8am–9:50pm","Oregon","America/Los_Angeles","WeedAgain - Eugene emphasizes a customer-centric approach with a focus on superior service and product knowledge. The dispensary highlights its large selection and competitive pricing while ensuring a comfortable shopping experience. The mention of CBD and hemp products indicates a broader awareness of wellness and lifestyle, appealing to both medical and recreational users.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:55.624Z""","https://www.leafly.ca/dispensary-info/inhale",,"0"
"2a26ab3f-9719-46fe-81b9-14bbd63a20a9","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","STIIIZY South Coast","paularino@stiiizy.com",,"Daily 7am–9:45pm","California","America/Los_Angeles","STIIIZY South Coast is a cannabis dispensary that offers a diverse selection of premium products, including flowers, edibles, and concentrates. The staff is described as friendly and knowledgeable, aiming to provide customers with quality products at competitive prices. The emphasis on variety and customer service reflects a focus on the overall cannabis experience.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:50.672Z""","https://www.leafly.com/dispensary-info/stiiizy-south-coast",,"0"
"2aa22b25-b151-4722-bcce-942325771069","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Paradise Plus - Waunakee","john.horner96@gmail.com",,"Mon–Thu 9am–9pm, Fri–Sat 9am–10pm, Sun 11am–7pm","Wisconsin","America/Chicago","Paradise Plus - Waunakee is a cannabis dispensary that features a storefront designed to be accessible for all customers, including those with disabilities. They offer a veteran discount, indicating a commitment to supporting military personnel. However, the listing lacks specific details on sustainability, curation, or premium positioning, which may limit its alignment with brands focused on design and storytelling.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:45.860Z""","https://www.leafly.com/dispensary-info/paradise-plus-waunakee-2a6a0",,"0"
"2b28b428-4062-4e94-9195-efb73c71762a","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","The Green Planet  - Aloha","aloha@thegreenplanet.net",,"Daily 8am–10pm","Oregon","America/Los_Angeles","The Green Planet - Aloha is an OLCC licensed dispensary that prioritizes customer service and quality product selection for both recreational and medical users. The store emphasizes compliance and sustainability through its state-compliant exit bag program, while also offering discounts for military personnel and seniors. With a focus on accessibility and community, it positions itself as a welcoming space for diverse customers.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:52.738Z""","https://www.leafly.com/dispensary-info/the-green-planet-aloha",,"0"
"2b9d350e-8784-4a6e-b6af-7a2c41aaabf7","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Puffin Canna - Kalispell","puffincanna@gmail.com",,"Daily 9am–7:50pm","Montana","America/Denver","Puffin Canna Kalispell is a cannabis dispensary that emphasizes quality and customer experience, showcasing a curated selection of premium products alongside a high-end glass art collection. The store combines a welcoming atmosphere with a commitment to outstanding service, reflecting a strong connection to local culture and craftsmanship.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:46.650Z""","https://www.leafly.com/dispensary-info/puffin-canna-kalispell",,"0"
"2bd0fd55-9e50-40af-97d1-ddad115938ac","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Going Green Eugene","goinggreeneugene@gmail.com",,"Daily 9am–9:45pm","Oregon","America/Los_Angeles","Going Green Eugene is a locally owned dispensary situated in Eugene's Whiteaker neighborhood, emphasizing customer experience through a loyalty program and product requests. The store's commitment to inclusivity is reflected in its ADA accessibility and veteran discounts, while its tax-inclusive pricing and acceptance of debit cards enhance convenience for shoppers.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:34.118Z""","https://www.leafly.ca/dispensary-info/going-green--eugene",,"0"
"2c053342-f46b-4b20-b0cc-bd0bbf0697f0","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Red Eye - Ontario -  PICK UP AVAILABLE!!","redeyeor@gmail.com",,"Daily 7am–10pm","Oregon","America/Los_Angeles","Red Eye is a cannabis dispensary located in Ontario that offers both medical and recreational products. The store provides a veteran discount and emphasizes convenience with a pickup option. However, there is a lack of emphasis on design, storytelling, or brand differentiation in the listing.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:47.237Z""","https://www.leafly.ca/dispensary-info/red-eye-ontario-",,"0"
"2c0b7828-a8bd-467d-ae68-c9c7e901c886","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","The Local Dispensary and Mercantile - East Missoula","gabriel@localdispensarymt.com",,"Daily 10am–7:50pm","Montana","America/Denver","The Local Dispensary and Mercantile in East Missoula offers a curated selection of small batch craft cannabis products, emphasizing local production and a community-focused approach. With a relaxed atmosphere and knowledgeable staff, the dispensary provides a premium customer experience, featuring a diverse range of strains, concentrates, and edibles, all while maintaining a commitment to quality and sustainability.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:53.540Z""","https://www.leafly.com/dispensary-info/the-local-dispensary-and-mercantile-east-missoula",,"0"
"2c439a2c-37b1-487a-b185-c220b2e5999f","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Neighborhood Provisions","mr.rogers@nprovisions.com",,"Mon–Sat 9am–8pm, Sun 10am–6pm","Michigan","America/Detroit","Neighborhood Provisions emphasizes community and education around cannabis, presenting it as a cultural and bonding experience rather than a mere commodity. The dispensary is designed to foster open discussions in a safe environment, reflecting a commitment to authenticity and local connection.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:43.662Z""","https://www.leafly.com/dispensary-info/neighborhood-provisioning-recreational",,"0"
"2c59c089-33f2-434f-b09c-ef18e9d733f6","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","STIIIZY Pomona","pomona@stiiizy.com",,"Daily 9am–9:45pm","California","America/Los_Angeles","STIIIZY Pomona is a cannabis dispensary that emphasizes a curated selection of top cannabis brands and an immersive shopping experience, enhanced by street art. The store offers a range of products, including flower, edibles, and concentrates, with a focus on customer satisfaction and competitive pricing. Their commitment to fast service and daily deals reflects a customer-centric approach.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:50.508Z""","https://www.leafly.com/dispensary-info/stiiizy-pomona",,"0"
"2c7a6a50-40c8-4d69-9436-b79a56a6a8f9","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Greenlight Park City","cs.parkcity@greenlightdispensary.com",,"Mon–Thu 9am–8pm, Sun 9am–8pm, Fri–Sat 8am–9pm","Illinois","America/Chicago","Greenlight Park City dispensary emphasizes a customer-centric approach with a knowledgeable staff ready to assist both seasoned cannabis users and newcomers. The focus on providing a wide selection of high-quality and affordable products highlights a commitment to accessibility and customer experience, though it lacks explicit cues of sustainability or premium positioning.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:35.570Z""","https://www.leafly.com/dispensary-info/greenlight-park-city",,"0"
"2cd27ad5-edd6-4690-975d-d9f877075f32","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Greenlight Ferguson","cs.ferguson@greenlightdispensary.com",,"Mon–Thu 9am–9pm, Sun 9am–9pm, Fri–Sat 8am–10pm","Missouri","America/Chicago","Greenlight Ferguson is a medical and recreational cannabis dispensary in Ferguson, Missouri, focused on high-quality products and exceptional customer service. The dispensary emphasizes a wellness journey for its patients and offers a range of discounts, including for veterans and low-income individuals, while maintaining an accessible storefront.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:35.488Z""","https://www.leafly.com/dispensary-info/greenlight-ferguson",,"0"
"2d024446-0694-42bc-b334-c4af4cfa1823","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","High Desert Cannabis","willquintanahdc@gmail.com",,"Daily 9am–9pm","Oregon","America/Los_Angeles","High Desert Cannabis is a recreational dispensary in Pendleton, Oregon, offering a wide variety of cannabis products and accessories. The listing emphasizes customer engagement by inviting inquiries for items not on the menu and provides clear policies on pricing and returns, suggesting a straightforward and accessible shopping experience.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:36.851Z""","https://www.leafly.com/dispensary-info/high-desert-cannabis",,"0"
"2db2e8f9-54d1-4d28-88a2-223eb03f962f","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Cookies - Tempe","cookies@nirvanacenter.com",,"Daily 8am–10pm","Arizona","America/Phoenix","Cookies - Tempe is a recreational cannabis dispensary that emphasizes a welcoming atmosphere with a knowledgeable staff and a focus on quality products. The store offers a wide selection of cannabis items, including flower, concentrates, and edibles, all while maintaining an accessible and comfortable environment for customers. As the first Cookies location in Arizona, it aims to provide an authentic experience with a unique brand identity.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:29.957Z""","https://www.leafly.com/dispensary-info/nirvana-center-tempe",,"0"
"2e8364bf-c3ad-450a-9d0a-d977dbfc0692","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Ignite Dispensary - Milwaukee","milwaukeeignite@gmail.com",,"Mon–Fri 9am–9pm, Sat 10am–10pm, Sun 10am–8pm","Wisconsin","America/Chicago","Ignite Dispensary in Milwaukee offers a thoughtfully curated selection of premium hemp-derived cannabis products alongside tobacco and vapor products. The dispensary emphasizes a modern shopping experience that prioritizes quality and customer education, reflecting a commitment to treating cannabis as a lifestyle choice rather than a mere commodity.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:39.340Z""","https://www.leafly.com/dispensary-info/ignite-dispensary--milwaukee",,"0"
"2eb27e4e-b4a1-49c5-a009-3ca059b838ae","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Elevated - Sidney","sidney@elevatedmt.com",,"Daily 9am–8pm","Montana","America/Denver","Elevated - Sidney is a cannabis dispensary that emphasizes a patient-centric approach, offering both recreational and medical cannabis products cultivated in Montana. The facility is designed to provide a welcoming shopping experience, with a knowledgeable staff ready to assist customers in selecting the right products. Elevated positions itself as a purveyor of quality cannabis, ensuring all products are rigorously tested for safety and potency.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:31.865Z""","https://www.leafly.com/dispensary-info/elevated-sidney",,"0"
"2f24400d-3751-4e17-b80b-33424466e53b","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Inspired Cannabis Co - Nanaimo","nanaimo@inspiredcannabis.ca",,"Mon–Sat 10am–9pm, Sun 10am–8pm","British Columbia","America/Vancouver","Inspired Cannabis Co is a family-run dispensary focused on community engagement and local support. With a mission to redefine the cannabis retail experience, the store emphasizes a welcoming atmosphere and curated product offerings from established growers, appealing to both seasoned users and newcomers alike.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:39.667Z""","https://www.leafly.com/cannabis-store/inspired-cannabis-co---nanaimo",,"0"
"2f278e8d-f4e5-4ec8-b781-ddb66f9d44ec","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Cambridge Cannabis Company","chris@cambridgecannabiscompany.com",,"Daily 8am–8pm","Vermont","America/New_York","Cambridge Cannabis Company is a recreational cannabis retailer in Cambridge, Vermont, emphasizing a customer-centric approach and a commitment to education and community. The dispensary showcases Vermont craft cannabis and offers a diverse product range, including local CBD and cannabis-related accessories, all while fostering a culture of trust and continuous improvement.","in_sequence","1","""2025-12-02T14:43:46.586Z""",,,,"19adf84ffa19df1e",,,"""2025-11-25T23:48:23.934Z""","""2025-12-02T14:43:46.617Z""","https://www.leafly.com/dispensary-info/cambridge-cannabis-company",,"0"
"2f378b49-d2d4-4cda-86c8-0ed9885eb7d1","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Planted Provisioning - Flint Medical","flint@plantedprovisioning.com",,"Mon–Sat 8am–9pm, Sun 12pm–6pm","Michigan","America/Detroit","Planted Provisioning is a cannabis retailer that emphasizes education and community engagement, offering a carefully curated selection of premium products. The dispensary promotes sustainability and inclusivity, creating a welcoming environment for both cannabis enthusiasts and newcomers. Their approach treats cannabis as a respected culture rather than a mere commodity.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:46.159Z""","https://www.leafly.com/dispensary-info/planted-provisioning---flint-medical",,"0"
"2f4c18c2-b21c-4057-b38d-267834dcc362","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","nuEra DeKalb","dekalb@nueracannabis.com",,"Mon–Wed 12pm–9pm, Thu–Sat 11am–9:45pm, Sun 12pm–8pm","Illinois","America/Chicago","nuEra DeKalb is a recreational cannabis dispensary located near Interstate 88 and Northern Illinois University, emphasizing a locally-sourced product range and quality cannabis. The dispensary features experienced budtenders who provide guidance in a welcoming atmosphere, catering to a diverse clientele. While the focus is on customer experience, there is limited emphasis on sustainability or premium positioning.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:44.778Z""","https://www.leafly.com/dispensary-info/nuera-dekalb",,"0"
"2f93ee92-8cc9-4fb2-818f-d735177d385c","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Seed of Life - 32nd St","westbillings@marimintmt.com",,"Daily 9am–7:55pm","Montana","America/Denver","Seed of Life - 32nd St, located in Billings, MT, positions itself as a community-focused dispensary offering a diverse selection of high-quality cannabis products. The emphasis on knowledgeable staff and a wide range of offerings caters to both medical and recreational users, reflecting a commitment to customer experience and product curation.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:48.079Z""","https://www.leafly.com/dispensary-info/marimint-west-billings",,"0"
"30609588-a97f-4faa-9032-46474926fdc2","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Weedbucks - Merlin","dannybaldwin70@gmail.com",,"Mon 8am–9pm, Wed–Sun 8am–9pm, Tue 11am–9pm","Oregon","America/Los_Angeles","Weedbucks - Merlin emphasizes a strong connection to the local community through its unique design elements, such as rustic wood and local murals. The dispensary aims to create an inviting atmosphere where customers feel valued and appreciated, supported by a knowledgeable staff dedicated to enhancing the customer experience.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:55.766Z""","https://www.leafly.com/dispensary-info/weedbucks-merlin",,"0"
"3075e6e3-80c3-44b1-81e5-fdfe60180591","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Justice Cannabis Company","justicecannabiscompany@gmail.com",,"Daily 10am–8pm","Oregon","America/Los_Angeles","Justice Cannabis Company is a family-owned dispensary in Aurora, OR, emphasizing customer care and a welcoming atmosphere. They offer a curated selection of quality cannabis products, including rotating specials and popular brands, while encouraging customer feedback for inventory needs. The focus on community and customer experience positions them as a unique player in the cannabis market.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:40.374Z""","https://www.leafly.com/dispensary-info/justice-cannabis-company",,"0"
"318f272d-0955-4d94-83f9-8bd158f9b9aa","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Curaleaf - Rochester","info.ny@curaleaf.com",,"Tue–Sat 9am–7pm","New York","America/New_York","Curaleaf Rochester is a medical cannabis dispensary focused on providing a diverse range of high-quality marijuana products. The listing emphasizes a commitment to safety and reliability, with a wide selection of offerings and a focus on medically precise extraction methods. While it highlights premium positioning, it lacks strong cues of sustainability and local production.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:30.620Z""","https://www.leafly.com/dispensary-info/curaleaf-rochester",,"0"
"31eefbb6-505a-4f4f-8dbf-3da6ebacdaa4","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","King of Budz - Inkster","inkster@kingofbudz.com",,"Mon–Sat 9am–9pm, Sun 9am–6pm","Michigan","America/Detroit","King of Budz - Inkster positions itself as a leading cannabis dispensary in Michigan, focusing on customer experience and expert guidance. The store emphasizes a diverse selection of cannabis products and offers discounts for veterans, alongside a loyalty program to reward regular customers. Its commitment to accessibility and convenience is highlighted through curbside and online ordering options.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:41.218Z""","https://www.leafly.com/dispensary-info/king-of-budz-inkster",,"0"
"3223b4e2-b0e6-40ca-8a18-5d18eba0ee5c","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Earthman Experience - Yuba City","emxp530@gmail.com",,"Daily 12pm–9pm",,"America/New_York","Earthman Experience in Yuba City offers both recreational and medical cannabis with a focus on customer experience and convenience. The dispensary emphasizes a welcoming atmosphere, featuring a grand opening sale and a commitment to smooth delivery processes, though it lacks strong cues of sustainability or premium positioning.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:31.491Z""","https://www.leafly.com/dispensary-info/earthman-experience-yuba-city",,"0"
"3250616e-e670-4dbc-a6dd-e3272704affb","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Marina Greens","fillmoreco@aol.com",,"Daily 8am–10pm","California","America/Los_Angeles","Marina Greens is a cannabis dispensary that caters to both medical marijuana patients and recreational users, emphasizing a personalized approach to customer service. The listing highlights a commitment to quality and a knowledgeable staff, aiming to create a welcoming atmosphere for clients in the San Francisco Bay Area. While it offers various cannabis products, the focus on discounts and friendliness suggests a more accessible rather than premium positioning.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:42.574Z""","https://www.leafly.com/dispensary-info/marina-greens",,"0"
"32bac3f7-f499-4c5b-bb25-f7d1d016c593","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Double Eye","doubleeyellc@gmail.com",,"Daily 8am–10pm","California","America/Los_Angeles","Double Eye Dispensary & Lounge is a locally owned establishment that emphasizes a diverse range of cannabis options while prioritizing customer satisfaction and community engagement. With a focus on quality and affordability, the dispensary offers various discounts, including for veterans and seniors, and features California's first licensed consumption lounge. The team’s extensive experience in the cannabis industry and commitment to providing an authentic experience reflect a strong alignment with a culture-driven approach.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:31.285Z""","https://www.leafly.com/dispensary-info/double-eye",,"0"
"346c27d6-c5e7-4a3c-b31a-a1e72fc19b3b","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Embarc - Woodland","woodland@goembarc.com",,"Daily 9am–9pm","California","America/Los_Angeles","Embarc - Woodland offers a diverse selection of cannabis products, featuring well-known brands and a focus on customer experience. The dispensary is situated in historic downtown Woodland, emphasizing local culture and community engagement. With a woman-owned business model, it highlights authenticity and a curated approach to cannabis.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:32.441Z""","https://www.leafly.com/dispensary-info/embarc-woodland",,"0"
"34ab906f-cff2-46d0-9ffe-80f2df4486fa","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","The Mint Cannabis - St Peters","marketingmint@themintdispensary.com",,"Mon–Wed 8am–9pm, Fri–Sun 8am–9pm, Thu 8am–8pm","Missouri","America/Chicago","The Mint Cannabis - St Peters is positioned as a premier retail destination for adult-use cannabis consumers, emphasizing high-quality products and a variety of discounts and promotions. The store's focus on customer experience is highlighted through its rewards program and daily deals, suggesting an approach that values community engagement and brand differentiation.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:53.663Z""","https://www.leafly.com/dispensary-info/the-mint-cannabis-st-peters",,"0"
"35263964-724b-4a08-8781-ce3eeca95aac","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Cathlamet Cannabis Company","bigzigllc@gmail.com",,"Daily 8am–10pm","Washington","America/Los_Angeles","Cathlamet Cannabis Company positions itself as a local cannabis destination, emphasizing its proximity to the Skyline Golf Course. The listing highlights a community-focused approach but lacks explicit references to sustainability, premium positioning, or a curated experience.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:29.251Z""","https://www.leafly.com/dispensary-info/cathlamet-cannabis-company",,"0"
"35d24d96-6273-434a-a9de-a6bddbedfe4f","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Bridge City Collective - Illinois","uhcc@bridgecitycollective.com",,"Daily 7am–10pm","Illinois","America/Chicago","Bridge City Collective is a cannabis dispensary located in East Dubuque, Illinois, offering a curated selection of high-quality products. The dispensary emphasizes a friendly atmosphere and local charm, catering to both locals and visitors. It positions itself as a trusted resource for cannabis needs, with a knowledgeable staff ready to assist customers.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:26.554Z""","https://www.leafly.com/dispensary-info/bridge-city-collective-illinois",,"0"
"3680a7ee-81a4-40c0-8c1c-3c3de4d31fb8","58e7c8ef-566d-49c6-ab52-97db4e3f92ee","Crowsnest's Classy Joint","aclassyj@gmail.com",,"Mon–Sat 9am–9pm, Sun 10am–5pm","Alberta","America/Edmonton","Crowsnest's Classy Joint is a locally owned and operated cannabis dispensary that serves The Crowsnest Pass. The emphasis on being 'classy' suggests a focus on premium positioning and customer experience, while the local ownership indicates a commitment to community and authenticity.","in_sequence","0",,,,,,,,"""2025-11-25T23:48:23.934Z""","""2025-11-25T23:48:30.163Z""","https://www.leafly.com/cannabis-store/crowsnests-classy-joint",,"0"
