"id","recipient_id","step_number","subject","body","sent_at","thread_id","message_id","created_at"
"4057c08a-f29e-4dc3-a294-2492b73a357d","0413e71c-57b0-4268-b905-4a2246730b74","2","Re: A Small Product, Big Cred","<p>Hello JARS Cannabis team,</p><p>Stepping back—most stores nail the basics, but true cultural weight comes from the small details. Hemp wick is still a connoisseur’s signpost, not a novelty. That’s why stores like RAW chose the **<u>Last Prisoner Project partnership</u>** (https://www.lastprisonerproject.org/raw-take-action); it turns a shelf staple into a statement about justice and craft.</p><p>If you’re at all curious how a roll with your logo fits your vibe, happy to share a mockup. No push—just want to see if it resonates.</p><p>Would it help to see that?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:16:41.207Z""","19ac1ad4144a4d26","<CAHh8mdZ=KGjgnBDmpgmKcp8AAa6Yzaeppx2y_V73LrGg27acJw@mail.gmail.com>","""2025-12-02T14:16:41.304Z"""
"41623167-4e11-4b85-bc2c-6d8ac84b1abc","7e227fbb-957f-48de-9a01-bb69f5453031","1","Cultural Signal for Daze","<p>Hello Daze Delivery team,</p><p>I hope this finds you well. I found your contact on Leafly and wanted to reach out directly. I run NMU, where we manufacture hemp wick from European-grown hemp and natural beeswax — no outsourcing, just clean, honest materials.</p><p>Our co-branded rolls are showing up in care-focused shops like yours. The RAW x LPP partnership is live here: <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>lastprisonerproject.org/raw-take-action</u></b></a>. We built the program so chains and independents can carry a product that matters to connoisseurs — humanizing retail and connecting with deeper culture, not just moving units.</p><p>If you’re curious, want to see a mockup with your logo, or would like to learn how hemp wick quietly moves the needle on customer trust, let me know. Would a quick visual be useful?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:56:33.435Z""","19adf90b15ef433d","<CAHh8mdb-SFaHYPZEHnP_mZjdiT1c=wf0oN7uQwP5kSAVmYnMaA@mail.gmail.com>","""2025-12-02T14:56:33.569Z"""
"4195e2b5-5162-44ce-b216-884675187855","a8890e3e-ce11-4ee8-bff7-fa1c609912b3","1","Quiet Culture Signal","<p>Hello,</p><p>I came across your contact on Leafly and wanted to reach out founder-to-founder.</p><p>Every connoisseur knows the little touches make the difference. We make hemp wick at scale in Europe, but for people who care about the ritual—never just for the shelf. Our custom branded rolls have even joined forces with The Last Prisoner Project and RAW, turning an everyday piece into a sign of real culture. Proof here: <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>RAW x LPP</u></b></a>.</p><p>If you ever want to see what your logo would look like wrapped around a roll, just let me know and I’ll send over a visual—no commitment, just a quick insight into how small changes can connect your store with craft culture.</p><p>Is cultural credibility something your team is thinking about in your merchandising strategy?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T15:53:33.197Z""","19adfc4e12cef469","<CAHh8mda2UGoUnwv1nVgnUTp_Q2Kf1QjJauCo7JgQML61J-zvtA@mail.gmail.com>","""2025-12-02T15:53:33.294Z"""
"434a9daf-cd0e-4ebe-b41a-ba353208458d","05766597-5e2f-44f1-a641-52bf093cf493","1","Local Ritual, Real Impact","<p>Hello HypeHerbally Team,</p><p>I hope this reaches you well. I found your contact on Leafly and wanted to share a quick idea that might inspire curiosity.</p><p>Your legacy vibe stands out in Lynnwood—exactly the kind of culture that true connoisseurs notice. We make custom hemp wick rolls from European hemp and natural beeswax, designed as quiet signals of authenticity. Our LPP/RAW partnership is a good example: <a href=""https://www.lastprisonerproject.org/raw-take-action"" style=""font-weight:bold; text-decoration:underline;"">Last Prisoner Project x RAW</a>.</p><p>Would you be open to seeing how the HypeHerbally logo could look on a roll? Happy to create a visual—no pressure.</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-11-26T22:22:38.673Z""","19ac242f032109d3","<CAHh8mdZ4TCBs1hZW459Z-aA+eKfgZ-jHtb+WBkvGCEPj7fOZDg@mail.gmail.com>","""2025-11-26T22:22:38.736Z"""
"436af08e-e4d2-442f-85b6-980f5fa4cc45","25b18abd-7174-49b6-a34c-23449c7b5d37","1","Small Batch, Real Cred","<p>Hello Awesome Blossoms Team,</p><p>I came across your contact on Leafly and was impressed by the way you highlight small-batch quality and alternative medicine—it's rare to see that kind of care in cannabis retail.</p><p>I'm reaching out as a founder who also believes in craft and culture. Our hemp wick rolls are European-grown and hand-finished with beeswax. When stores co-brand with The Last Prisoner Project, as RAW did, those little rolls become a signal: ""We understand the ritual and stand for justice."" <a href=""https://www.lastprisonerproject.org/raw-take-action"" style=""font-weight:bold;text-decoration:underline;"">See RAW x LPP here</a>.</p><p>If you're curious how your logo would look on a custom roll, I can put together a visual—no pressure, just a real idea worth seeing. Would that be helpful?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:50:33.616Z""","19adf8b35cefca32","<CAHh8mdYB+MZsJ93Qw6+e9YE+BqQsjA3kOD0iNBidNnekmXb8Sg@mail.gmail.com>","""2025-12-02T14:50:33.710Z"""
"4397bbc8-462a-4350-88e9-705a3dd28f61","073bebc9-7dd3-4eec-8eab-ee70760dbf0f","1","A Small, Meaningful Signal","<p>Hello Prime Cannabis Team,</p><p>I hope this note finds you well. I found your contact on Leafly and wanted to share an idea that could quietly elevate your shop’s connection with connoisseur culture.</p><p>We make European-grown hemp wick rolls—simple, premium, and designed to carry meaning. Each one can be co-branded with The Last Prisoner Project, just like RAW did here: <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">https://www.lastprisonerproject.org/raw-take-action</a></u></b>. When a shop offers these, it signals care for the ritual and a commitment to justice in cannabis—something mainstream shops often lack.</p><p>If you’re interested, I’d be glad to show you how your logo could look on a roll—no pressure, just a visual to consider. Curious if that might be helpful?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:20:01.699Z""","19adf6f409725b79","<CAHh8mdY0FdhMbmtw-VTq6H9zDs2Xha2mZz6+OgOa966ufjFw1A@mail.gmail.com>","""2025-12-02T14:20:01.794Z"""
"452f712b-1b44-489b-949a-7e877bb0e624","07449f5d-9cf3-405a-9cce-aa59e3a9b737","1","Small Ritual, Big Signal","<p>Hello Happy Cloud Team,</p><p>I hope this finds you well. I found your contact on Leafly and wanted to drop a quick note.</p><p>My name is Michael, founder at Natural Materials Unlimited. We quietly manufacture European hemp wick at our own zero-waste facility—small-batch, natural beeswax, ready for custom branding.</p><p>Dispensaries like yours can now co-brand with The Last Prisoner Project, much like the RAW team did (<a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>see the partnership</u></b></a>). A roll on your counter isn’t just another product—it’s a signal to connoisseurs and a real nod to justice. Want me to show you how your logo would look on a roll?</p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)","""2025-12-02T14:20:12.605Z""","19adf6f6ba11a3c1","<CAHh8mdbWvJaRaq2oyoSNLYYy0e8SWsOsH+fJMRonUcwFn3fxJA@mail.gmail.com>","""2025-12-02T14:20:12.699Z"""
"45db2d67-592b-4266-8787-fda541a3ca1b","09488a8f-241b-420d-b088-b9fe71f42c25","1","A Small Shift, Big Signal","<p>Hello Twisp team,</p><p>I found your contact on Leafly and wanted to share an idea you may appreciate as House of Cannabis continues to shape the Methow Valley’s scene.</p><p>Across the industry, the gap between smooth operations and cultural trust is real. You can run a great dispensary, but true connoisseurs notice the quiet details — like hemp wick. A small roll at checkout says you know the ritual. Especially when co-branded with meaningful partners: RAW and the Last Prisoner Project did just that, showing how a simple gesture becomes a statement about care, craft, and justice.</p><p>If you’re curious what your branding could look like woven into this story, I’d be happy to send a custom mockup. More on the LPP/RAW partnership is <a href=""https://www.lastprisonerproject.org/raw-take-action"" style=""font-weight:bold;text-decoration:underline;"">here</a>.</p><p>Should I show you how a House of Cannabis roll would look?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:21:30.479Z""","19adf709a43bd176","<CAHh8mdbW8MtkrSu1s83wGDV9NScQ9BEiw_SN+nW-tVj5V-YW9Q@mail.gmail.com>","""2025-12-02T14:21:30.610Z"""
"469aaf2d-191f-4f58-8b33-e69769ed0f18","505ef469-1faa-4a2f-a6d1-3fb9e90a33ea","1","Cultural edge, craft value","<p>Hello 10th Street team,</p><p>I found your contact on Leafly and wanted to reach out directly.</p><p>Your work in the Bay Area stands out—a healing center with true community roots. I've built a small line of sustainable hemp wick rolls, now co-branded with the Last Prisoner Project. RAW recently partnered too (<strong><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">see here</a></u></strong>), making this the go-to item for shops that want craft and culture in every detail.</p><p>For connoisseurs, hemp wick is more than a retail accessory—it's a quiet sign you understand the ritual. With your store's logo, it becomes a simple act of justice and connection, not just another product.</p><p>Would you like to see a custom mockup of your brand on these rolls?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:49:44.057Z""","19adf8a73f65d10c","<CAHh8mdY95NktUtm=3mApbP-BDZVwuoJ0iAKa8ec06mjseJg1wg@mail.gmail.com>","""2025-12-02T14:49:44.153Z"""
"4aa01b9f-6a67-4b1d-8b6c-54c42464caec","0d87b8be-740d-4044-8bc4-4075cf0c8a1a","1","For Your Next Store Drop","<p>Hello, Catalyst Hawthorne team,</p><p>I found your contact on leafly and wanted to share an idea that caught my attention. We're a sustainable hemp wick manufacturer working with partners like RAW and Last Prisoner Project to bridge the gap between retail and real culture—giving chains a way to show they care about the craft, not just the transaction.</p><p>Your shop already stands out for community focus. Bringing in co-branded hemp wick—not just another accessory, but a piece of the ritual—instantly signals connoisseur credibility and ethical alignment. The RAW x LPP partnership (see the <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>co-branding proof</u></b></a>) shows how stores can quietly back justice, not just commerce.</p><p>Curious how your logo would look on a roll? I can mock something up, commitment-free. Would that be useful for Catalyst?</p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)","""2025-12-02T14:25:34.523Z""","19adf74555ccdb44","<CAHh8mdbDfU1K6NB93NxQ-pY8XMBk1rcgvyEhjaD-rn9vd7cRGQ@mail.gmail.com>","""2025-12-02T14:25:34.620Z"""
"4b00d7db-1e51-4d93-ae7f-7aafb19d0f4a","08965191-936e-4f26-b0a3-f4767d517d2c","1","A Simple Retail Signal","<p>Hello ST8line Canna Co Team,</p><p>I found your contact on Leafly and wanted to reach out directly. I’m Michael, founder at NMU. We manufacture hemp wick in Europe, focusing on quality, sustainability, and craft.</p><p>Thought you might appreciate what RAW and The Last Prisoner Project just did together—co-branded hemp wick with proceeds supporting justice work. It’s cultural legitimacy and real impact rolled into one. I honestly believe stores like yours, that genuinely stand for something, could use this as a subtle but powerful way to stand apart.</p><p>If you’re curious how your logo would look on a roll, I can make a mockup — no pressure, just a visual. You can see what RAW did with LPP <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">here</a></u></b>.</p><p>Interested in seeing what the idea could look like at ST8line?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:21:17.304Z""","19adf7066489fd22","<CAHh8mdZ_yCMG5APvU6dcB3kq-k0X=1ZseMG5hMfvrLkWa4dAFw@mail.gmail.com>","""2025-12-02T14:21:17.434Z"""
"4bb8c02f-0303-4f56-91c9-1bed8846bbc6","09ca7474-ddeb-4942-87a8-fed5f4516c2e","1","A Quick Cultural Signal","<p>Hello Curaleaf Cuyahoga Falls Team,</p><p>I hope this note finds you well. I found your contact on Leafly and wanted to reach out personally as a fellow operator. </p><p>There’s a quiet but powerful way dispensaries are building deeper connection with connoisseurs—co-branded hemp wick. We manufacture in Europe using natural beeswax and zero-waste methods, and I noticed our recent partnership with RAW and the Last Prisoner Project sparked real attention. If you’re curious, you can see their story <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>here</u></b></a>. </p><p>Would you like to see how your logo could look on a roll? No attachment, just a quick visual if there’s interest. </p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:22:33.603Z""","19adf71912ccb5c8","<CAHh8mdZTyjfCgqBTH_D1WCuTCm8EP-AJkDp5ua5FpwTTizNOCw@mail.gmail.com>","""2025-12-02T14:22:33.698Z"""
"4c1d24ac-b9b8-489e-b6a3-8054b359610e","04a026a8-4d2d-41d1-abb1-b7e2189152c6","2","Re: Let’s Elevate Your Ritual","<p>Hello Holistic Releaf Team,</p><p>Just following up with a quick note, as I keep thinking about how true connoisseurs instantly notice the fine details in a dispensary — especially the small things most stores overlook.</p><p>Our custom hemp wick rolls don't just check a box; they show your shop is part of the deeper culture. And with the <a href=""https://www.lastprisonerproject.org/raw-take-action"" style=""font-weight:bold; text-decoration:underline;"">RAW x LPP partnership</a> as a model, it’s easy to see the impact a co-brand can make, both culturally and ethically.</p><p>Would a quick visual mockup help you imagine how this could look in your space?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:17:31.841Z""","19ac207010467f91","<CAHh8mdauZWvOO90uMEp_wAjBmwv_iH9mSJeuCafE+1mrF+d=bQ@mail.gmail.com>","""2025-12-02T14:17:31.938Z"""
"4c2ced15-5451-4fae-a5f0-a2a169f1eb00","023c2c2e-2a03-4be3-a8cb-708590213912","1","A Ritual Worth Sharing","<p>Hello Catalyst Van Nuys team,</p><p>I found your contact on Leafly. Writing as a founder who knows the push and pull of running a great shop, I wanted to share something your connoisseur customers will notice in an instant: custom hemp wick rolls, made in collaboration with The Last Prisoner Project.</p><p>Offering a small roll signals you understand the ritual and care about more than just sales—it turns everyday retail into real connection and invites your shop into cannabis culture’s core. Our rolls, used by RAW in their own project with LPP, put your values on display with every transaction. See how that looks: <a href=""https://www.lastprisonerproject.org/raw-take-action"" style=""font-weight:bold; text-decoration:underline"">RAW x LPP</a>.</p><p>If you’d like to see your logo on a roll, let me know—happy to create a visual with no obligation. Curious if you have a spot on your counter for something that tells a bigger story?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-11-26T16:51:06.066Z""","19ac11368cbcbce0","<CAHh8mdabW3q3fBHRPQz42962d1V4ZOfueLyNCtk2xLMRzGtTcQ@mail.gmail.com>","""2025-11-26T16:51:06.128Z"""
"4db4b447-acde-4c27-a7b5-e5c0a4915f5a","4dafbf73-b823-4737-9839-df8b5b192708","1","A Simple Store Signal","<p>Hello, 312 Cannabis team—</p><p>I found your contact on Leafly and was impressed by how you keep nearly everything in-house. That commitment stands out in this industry.</p><p>I build custom hemp wick rolls for shops that want more than just products on the shelf—they want to signal real craft and care. We recently partnered with the Last Prisoner Project and RAW to create a co-branded roll, showing how even small choices can carry cultural weight. You can see the partnership here: <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>LPP/RAW co-brand</u></b></a>.</p><p>If you're curious, would you like to see what your logo might look like on a roll? No strings—just a visual idea for the next step in authentic retail.</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:47:24.162Z""","19adf8851cff24a5","<CAHh8mdby9gFXrLqo5Zb+VnaXf58X-x2mGKxrYeCcbpzuw-ga6Q@mail.gmail.com>","""2025-12-02T14:47:24.253Z"""
"4e174c4d-ed4e-46cb-aef9-0f8213f81ce9","1c937469-a80a-448e-abe8-80eb062fd9b6","1","Oregon’s Ritual, Elevated","<p>Hello Amazon Organics Team,</p><p>I found your contact on Leafly and wanted to share an idea rooted in both culture and community. At Natural Materials Unlimited, we create hemp wick rolls that signal real connoisseur credibility—a simple, tactile accessory that quietly differentiates shops who understand the ritual behind the craft.</p><p>Our latest LPP/RAW partnership caught my eye: partnering with The Last Prisoner Project lets every roll distributed support justice and reintegration, while also bringing a touch of Oregon’s authentic spirit to your shelves. <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>See what RAW achieved with LPP here</u></b></a>.</p><p>Would you be curious to see how Amazon Organics’ logo would look on a custom roll—no strings, just a mockup to spark ideas?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:36:43.084Z""","19adf7e89305cefe","<CAHh8mdb25Q-AXmytNutFg3nsOS0yy0GxxY-yGrT8Yt2QLT-e2g@mail.gmail.com>","""2025-12-02T14:36:43.177Z"""
"50eda0f2-9443-4c2c-a761-b5718ab25ac6","0a21f002-ab85-47bc-824c-ab3ad06ee7e8","1","A Simple Way to Stand Out","<p>Hello,</p><p>I came across your contact on Leafly and saw what you’re building at The Gas Station 760—your approach to blending quality and accessibility stands out.</p><p>There's a quiet detail that's powering some of the most authentic shops: co-branded hemp wick. Our European-grown rolls, finished in natural beeswax, work as impulse items or thoughtful giveaways—but more importantly, they're recognized by connoisseurs as a real nod to the ritual, not just the transaction.</p><p>RAW recently co-branded with The Last Prisoner Project; your shop could do the same, aligning everyday sales with real stories of justice. See more here: <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"" target=""_blank"">LPP/RAW partnership</a></u></b>.</p><p>Would you like to see a quick mockup with your logo on one of our rolls?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:22:57.946Z""","19adf71f025bbbd5","<CAHh8mdYEN+qcYOMjZa12efYwdihj6LuGQQizSL=KFNiGpCu7mw@mail.gmail.com>","""2025-12-02T14:22:58.040Z"""
"516b0a19-f022-4a0a-92f3-447e6e3ccc69","06c60040-61f1-4dda-a3a7-e3f52832b327","1","A quick idea for Aroma Hill","<p>Hello Aroma Hill Team,</p><p>I found your contact on Leafly and wanted to reach out with something a bit different. I run Natural Materials Unlimited, where we make our own hemp wick in Europe—never resell—and I noticed how much you invest in customer experience.</p><p>There’s something about co-branded hemp wick that speaks to connoisseurs. It’s not just a counter item; it marks a shop as part of the culture, not just the commerce. We’ve quietly partnered with <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>Last Prisoner Project x RAW</u></b></a> as proof this isn’t just a pitch—it’s working in some of the best spots out there.</p><p>No pressure, but if you’re curious how your logo would look on a custom roll, I can show you. Would it make sense to send a visual?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-11-26T23:10:41.057Z""","19ac26eec417d8a2","<CAHh8mdYWwt01hjc0ddL6Bq0JDMSau+0DENbUPU9cRrEWH=9x7w@mail.gmail.com>","""2025-11-26T23:10:41.121Z"""
"558878fc-3136-4c34-bfea-7d729db3b551","1a42c12e-b8cb-4344-81fb-2a8cf6ac0bcf","1","A Small Roll, Big Signal","<p>Hello 31 North team,</p><p>I found your contact on Leafly and wanted to reach out with a real idea I think aligns with the way you build community at 31 North.</p><p>We manufacture custom hemp wick rolls—used by connoisseurs and lifers—that bridge the gap between retail and authentic culture. Our partnership with the <a href=""https://www.lastprisonerproject.org/raw-take-action"" style=""font-weight:bold;text-decoration:underline;"">Last Prisoner Project and RAW</a> shows how a simple, co-branded roll can shift perception and do real good—bringing justice to those impacted by prohibition while signaling hands-on craft in your shop.</p><p>Would you like to see how your logo would look on a roll?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:34:56.048Z""","19adf7ce612d3322","<CAHh8mdZuwyk=S1h25DjAb6WyQ8wLDZArPyR8pQrLVRnF3iRSXA@mail.gmail.com>","""2025-12-02T14:34:56.141Z"""
"5b8d9d8b-3772-4b88-9c78-2691f85461c7","138bbd5b-a618-4114-8b58-f8227feb79ac","1","A Small Ritual, Big Message","<p>Hello Frontier Farms Team,</p><p>I hope this finds you well. I came across your shop on Leafly and was drawn to your focus on craft and genuine culture. Your approach stands out in a crowded industry.</p><p>We make small-batch hemp wick rolls in Europe for shops that care about craft and credibility. When RAW paired with The Last Prisoner Project, they used our rolls to show solidarity. Now, your brand can support the same mission—every roll signals care for both the ritual and the community. <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>LPP x RAW partnership link</u></b></a></p><p>If you want, I can show you how your mark would look on a roll—no pressure, just a simple idea to see. Would you like to see a visual?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:31:10.564Z""","19adf7975cf5295a","<CAHh8mdatv-7Ce+kZVbsOegF8=epQ0bCu-OsDUife+uX-Bn4oLg@mail.gmail.com>","""2025-12-02T14:31:10.657Z"""
"5e37f1b3-3b4a-49ad-a343-2689a6da9820","06db27ba-0314-4911-8b21-42f9994916b4","1","Culture Meets Craft","<p>Hello Oregon Bud Company team,</p><p>I came across your listing on Leafly and wanted to reach out directly. I run a small operation called Natural Materials Unlimited — we manufacture European hemp wick rolls from scratch, the kind connoisseurs notice instantly. For shops like yours looking to deepen cultural connection, our co-brand with Last Prisoner Project and RAW quietly signals care for both craft and justice.</p><p>Every LPP-branded roll reinforces that cannabis culture isn’t just about product — it’s about people. You can see how this looks in action here: <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>RAW x LPP partnership</u></b></a>.</p><p>Curious how your logo might look on a roll? Happy to share a custom mockup, no rush, no pitch. Would you like to see a version tailored for Oregon Bud Company?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-11-26T23:37:49.119Z""","19ac287c37d66dc4","<CAHh8mdY9fgJU8pF3_AJqLLrY5ij5mSD=M0i9h26YX3sc4yDLCg@mail.gmail.com>","""2025-11-26T23:37:49.319Z"""
"5fc88bb0-593a-4b9c-b4b9-3ec8ed693a0b","0ed31f1c-99f3-4082-a948-07f4a0927b37","1","A quick idea for Catalyst","<p>Hello Catalyst Bellflower team,</p><p>I hope this note finds you well. I came across your contact on Leafly and wanted to share something I think could deepen Catalyst's connection to connoisseurs and locals alike.</p><p>Our European-grown hemp wick has become a quiet favorite for shops looking to blend cultural legitimacy with day-to-day utility. When co-branded with The Last Prisoner Project—like the partnership RAW just launched—every roll becomes a small act of justice, honoring those impacted by cannabis prohibition. Learn more about the collaboration <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>here</u></b></a>.</p><p>Curious what your logo would look like on a roll? Happy to mock one up, just let me know if you’d like to see it.</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:26:27.708Z""","19adf7524a166632","<CAHh8mdbCkd_hMmq=WeSDqsM7h4FNd6Rxa73KUBdSc+CPOyqyyg@mail.gmail.com>","""2025-12-02T14:26:27.805Z"""
"66801cb1-02d8-40a9-90f0-527482c46d03","14b4c8be-e2f7-4ea6-9ffe-17f160efe950","1","A small, soulful edge","<p>Hello West Coast Organics team,</p><p>I hope this note finds you well. I found your contact on Leafly and wanted to share something unique for your shop that caught my eye.</p><p>We’ve partnered with <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">The Last Prisoner Project</a></u></b> to co-brand hemp wick with RAW—a quiet signal of craft and ethics for anyone who knows the ritual. Carrying a roll, especially one tied to justice work, tells connoisseurs your store respects both culture and the cause.</p><p>If you’re curious, I’d be glad to show you how your logo could look on a roll—no pressure, just sharing what other founders have found valuable. Would you like a visual mockup?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:32:05.290Z""","19adf7a4b0829439","<CAHh8mdZQ609wJWp+gZLyPQsjLMytGFFhtrKRWs9NV-zu6g7D9g@mail.gmail.com>","""2025-12-02T14:32:05.381Z"""
"669a2596-db5c-4ba5-971e-7b49897d4ccf","11b3adb0-6cce-4eff-9481-326c53f254d7","1","A quick cultural idea","<p>Hi there Stanton,</p><p>Hope your week’s off to a smooth start. I found your contact on Leafly—reaching out because Catalyst’s approach caught my eye.</p><p>For a shop that honors ritual, there’s something quietly powerful about adding hemp wick—especially a co-branded roll tied to <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">RAW x LPP</a></u></b>. It’s tiny on your counter, but big as a cultural signal. Connoisseurs recognize it instantly. That’s where authenticity meets impact: every hemp wick shared lifts up the Last Prisoner Project’s mission for justice in the industry.</p><p>Would you like to see how your logo would look on a roll?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:28:48.210Z""","19adf7748f57f9e4","<CAHh8mdbOZcm43LN6NJDXBXsbXv2jCRCixTZ31uFuFoQzZuHcow@mail.gmail.com>","""2025-12-02T14:28:48.302Z"""
